石牢里,1
囚犯,3
遗骨,1
食指,1
戴,7
一枚,3
印章,1
戒指,1
印,3
盾徽,1
年代,23
久远,8
几间,1
牢房,1
整齐,2
摆放着,5
几口,1
拉丁语,4
希腊语,2
吉,3
亚语,1
54,3
刻着,4
掘开,1
大猩猩,1
细微,4
难以形容,13
走起路来,4
泰然自若,3
神气,1
蹲坐在,2
不禁,11
黄,3
随便,5
扫,10
不止一次,4
转身,3
照不到,5
冥界,2
好处,6
近在眼前,1
够,7
无数,20
食物,11
短缺,1
贪婪,3
利齿,1
瞄准,1
蜂拥,5
发动,10
忘记,8
浩劫,5
腐臭,1
锯断,1
啃过,1
骨头,5
敲开,1
无数个,4
万恶,1
塞满,10
猿人,2
55,3
凯尔特人,3
坑,2
填满,1
有多深,1
去照,2
深不见底,1
填,1
凭,2
暗无天日,7
万一,7
哪个,5
小心,11
不慎,1
滑,4
一脚,2
异常,45
久,10
回过,4
来时,6
其他人,23
遥不可及,6
埃及,9
56,2
径直,6
冲向,5
其实,25
甩,2
疑惑,6
答案,4
动时,1
制造,12
引着,1
我朝地,1
心中,10
面目狰狞,2
无脸,1
神奈亚,1
拉托,5
提普,5
57,2
正伴,1
愚不可及,1
魔,6
笛手,1
吹奏,1
笛声,14
灭,1
撒腿就跑,3
吼叫声,2
回音,6
狡诈,1
动声,1
升高,2
响,1
僵直,1
膨胀,3
浮上,2
油污,1
活体,1
黏乎乎,3
呈,41
凝胶,1
吃,11
禁止,4
吃掉,3
真,22
北方佬,1
烧死,1
世祖,2
人来,1
地产,1
占为己有,1
吗,45
巫毒教,6
花斑,1
蛇,8
我会,19
领教,1
所作所为,5
你们,4
发出臭味,1
信心,1
惩戒,1
祝你们,1
祸星,1
高照,1
愿,2
58,2
咕噜,3
咕噜噜,1
哧哧,1
哧,1
蜷曲,1
一半,7
身躯,10
嘀咕,7
养,2
跳跃,5
撕扯,5
喉咙,3
炸掉,1
关进,5
汉,1
威尔,3
这家,10
疯人院,4
59,2
关在,1
隔壁,4
不许,1
事实,12
指责,2
害死,2
上蹿下跳,1
竞相,1
追逐,6
入睡,4
诱使,1
前所未有,10
苏鲁,43
呼唤,15
60,8
见于,1
波士顿,14
已故,2
韦兰,2
瑟斯,3
顿,6
61,2
文稿,13
遗留下来,5
那时,9
呈现出,17
进步,1
大潮,1
来临,3
诗歌,5
妖魔,1
62,3
阿尔杰,2
农,2
布莱克,106
伍德,4
泥塑,4
莫过于,1
大脑,11
所思,2
贯穿,2
现如今,2
宁静,3
愚昧,3
岛上,18
远航,1
领域,13
科学研究,1
竭尽全力,5
轨迹,1
造成,32
伤害,11
有朝一日,8
真能,2
关联,6
果真,4
已知,25
逼,6
通,12
神论者,6
循环,6
壮观,4
匆匆,7
过客,1
毫不掩饰,1
乐观,2
明确,13
残存,2
来自,20
亲眼,1
遭禁,1
每次,6
便会,3
鸡皮疙瘩,3
真理,1
纯属巧合,1
互,1
不相干,1
一张,18
报纸,28
笔记,19
绝不会,2
明知故犯,1
一连串,7
销毁,2
1926,5
1927,6
年间,15
冬天,6
叔,11
乔治,4
甘,5
默尔,2
安杰尔,13
63,3
刚好,4
去世,6
罗德岛,7
州,9
首府,2
普罗维登斯,23
布朗,7
大学,35
任教,1
闪,2
米特,1
语系,1
荣誉,2
权威,2
名气,4
博物馆,14
负责人,2
请教,1
92,3
高龄,3
谈论,10
不明不白,1
死因,4
纽波特,3
64,2
乘船,3
回家途中,3
身感,1
不适,1
抄近路,1
姆,68
陡峭,13
65,2
据,13
目击者,1
黑人,6
黑咕隆咚,8
巷子,4
撞倒,2
医生,24
找出,5
病症,1
混乱,7
无序,5
会诊,1
推断,5
岁数,2
快爬,1
心脏,2
某种原因,2
损害,2
命,4
异议,2
不仅仅,5
我叔,19
子嗣,1
遗嘱,2
执行,4
仔细检查,1
一遍,7
搬到,1
住处,4
整理出来,1
考古学,7
66,2
出版,6
百思不得其解,7
愿意,36
示人,6
钥匙,6
口袋,9
揣着,2
一串,1
不妨,7
找找看,1
面临,9
严密,3
屏障,8
条理,1
草记,1
随笔,1
剪报,13
人到,1
晚年,2
骗人,2
把戏,1
何人之手,1
老人,23
搅得,5
心神不宁,9
这尊,2
大体上,6
×,7
英寸,31
见方,10
厚度,3
不足,4
1,45
制作,6
造型,10
基调,3
寓意,3
相去甚远,3
狂放,1
立体,2
画派,3
未来主义,3
67,3
艺术,35
效仿,4
含而不露,1
规律性,6
私藏,1
无论如何,7
想不起,5
哪种,2
沾,1
一丁点儿,4
象征意义,1
图形,4
颇具,1
印象派,1
手法,3
表示,7
符号,18
具备,13
病态,8
说句,1
心里话,1
章鱼,7
龙,2
漫画,1
不得要领,1
脑袋,13
上长,5
触须,6
鳞片,4
一对,2
发育不全,2
最让人,3
一幢,4
巨人般,2
丑八怪,2
除,3
一沓,1
安吉尔,4
笔迹,2
刚写,1
文学,5
一份,10
标题,5
字,7
工整,2
印刷体,1
写成,12
闻所未闻,5
词,6
读错,1
这份,4
两,3
1925,7
H,3
A,2
威尔科,32
克斯,32
梦幻,13
作品,21
市,4
托马斯,5
街,49
号,88
第二,5
1908,14
警督,11
R,2
勒,24
格拉斯,23
会年,1
会上,3
讲话,5
路易斯安那州,2
新奥尔良市,2
比安,1
维尔,5
121,3
会议,4
韦布,7
报告,15
三言两语,1
有的是,5
从通,1
神学,4
书刊,1
摘录,1
片段,8
引人注目,3
W,3
斯科特,4
埃利奥特,11
亚特兰蒂斯,6
莫里亚,5
68,3
年深日久,1
社团,3
评论,5
弗雷泽,2
金枝,2
69,2
穆芮,2
西欧,4
巫术,4
70,6
人类学,6
读物,1
引述,1
段落,1
精神疾病,1
春季,4
爆发,4
群体性,1
癫狂,6
病,2
上半,1
大意,2
瘦,1
神经兮兮,1
罕见,5
块,19
湿乎乎,1
名片,2
安东尼,1
71,2
认出,8
对方,6
略知一二,2
一家,22
名门,2
小儿子,3
设计,17
学院,17
72,2
学习,16
雕塑,6
鸢尾花,3
大厦,6
73,2
少年老成,1
青年才俊,1
怪癖,2
一讲,1
趣事,1
梦来,1
眉飞色舞,1
自称,1
超灵,1
都市,6
古板,1
保守,4
乡亲们,1
放在眼里,1
从不,4
合群,1
淡出,2
唯美主义,1
做派,2
俱乐部,1
74,2
无可救药,1
写道,3
拜访,9
冒冒失失,1
请求,4
运用,11
云山雾罩,3
一举一动,2
装模作样,1
大有,2
不食,1
人间烟火,1
之势,2
回答,2
新鲜,5
泥土,1
看得出,4
沾边,1
颇,2
诗情画意,3
深刻,8
一字,1
落地,2
谈话,4
性格,3
使然,1
昨天晚上,1
流连忘返,1
提尔城,1
75,3
谜一样,1
斯芬克斯,1
76,3
层叠,1
巴比伦,6
77,4
唤醒,10
新英格兰,18
地区,63
78,5
地震,7
近年来,1
震感,1
最强,1
这次,20
大城市,5
泰坦,2
79,2
直冲,4
云霄,5
鲜艳,1
欲滴,1
软泥,1
隐隐,1
透出,5
阴森可怖,7
柱子,2
刻满,8
算不上,3
转化成,1
含混不清,2
富坦,8
科学,23
缜密,2
向威尔,1
科克斯,1
提问,2
懵懵懂懂,1
清醒过来,2
睡衣,2
冻得,1
瑟瑟,7
发抖,8
埋怨,1
年岁,1
动作,11
迟缓,2
协会,5
摸不着头脑,2
打包票,4
承认,10
广众,1
宗教团体,1
异教,1
团体,5
替,3
保密,1
确信,3
秘密组织,2
一无所知,7
手稿,14
每天,5
步步,1
惊心,1
鲜血淋漓,1
堆,19
乱石堆,2
呼喊声,1
咿呀,8
乱语,1
刺激,5
神经,12
两种,5
重复,7
最多,2
词是,1
拉莱耶,12
露面,2
发起烧来,1
送回,2
沃特曼,2
80,9
大喊大叫,2
楼里,2
艺术家,13
交替,4
神志不清,3
从此以后,2
主治医生,1
托比,2
塞,4
耶,1
81,2
诊所,1
密切,1
关注,15
病情,2
发热,1
还会,10
提及,13
涉及,4
游逛,1
几英里,2
描述,60
疯话,4
据此,2
坚信,7
嗜睡,1
说来,2
体温,1
温度,5
症状,7
发烧,2
精神失常,1
三点,3
左右,9
直直地,1
吃惊,4
深夜,3
用处,1
康复,3
一周,2
即,16
毫不相干,4
零零散散,9
素材,1
太多,9
人生观,1
根深蒂固,4
做怪,1
段时间,11
相吻合,1
调查,18
机构,8
涵盖,1
打破砂锅问到底,1
要求,10
反馈,5
多到,3
秘书,1
应付,4
信件,4
保存,32
择其,3
精要,2
交际圈,1
商界,1
传统意义,2
优秀,2
公民,2
给出,3
差不多,26
消极,1
几例,1
夜间,2
捉摸不定,3
日到,3
专业人士,1
四例,1
轻描淡写,4
地说,14
转瞬即逝,3
一例,2
正中,1
下怀,1
对照,4
保证,3
吓傻,2
原件,1
导向性,1
编辑整理,1
择取,1
正因如此,2
陈年,3
旧账,1
忽悠,2
令人不安,11
日至,2
日间,2
频率,1
实话实说,1
当中,3
四分之一,7
记述,2
很响,1
神智,2
发作,1
如此这般,2
他断,1
案例,27
时用,1
编号,1
姓名,1
求证,2
为数不多,3
证实,22
真实性,9
是否,15
还好,2
所述,1
躁狂,1
雇过,1
数量,19
来源,7
遍及,1
全球,1
自杀,6
事件,22
独居,1
南美,1
疯子,7
编辑,3
一封,3
未来,41
加利福尼亚,1
一伙,3
庆祝,3
辉煌成就,1
身穿,8
白袍,1
印度,2
小心谨慎,5
临近,5
三月底,1
骚乱,2
海地,3
巫毒,4
教徒,11
82,3
纵酒,2
非洲,8
边远,1
村落,2
低沉,4
轰鸣声,3
菲律宾,1
军官,2
麻烦,10
日夜,1
黎凡特,5
83,3
围攻,4
纽约,1
警察,20
爱尔兰,9
西部,10
谣传,4
阿杜瓦,1
博诺,1
奇幻,12
画家,7
沙龙,1
展出,2
一幅,12
亵渎神明,3
梦景,1
祸事,1
奇迹,5
防止,2
医护人员,1
真假难辨,2
一大堆,3
离奇古怪,2
足够,13
理性,10
弃,1
不理,1
深信不疑,1
旧事,3
厚厚,2
看重,4
知名,5
发音,4
之音,1
震撼人心,1
难怪,5
刨根问底,1
年前,20
密苏里州,1
圣路易斯,1
开年,1
公认,6
造诣,1
此类,6
研讨,1
举足轻重,2
人物,8
借机,2
咨询,3
外行人,4
首选,2
对象,4
首当其冲,1
平平的,1
中年男子,1
大老远,1
新奥尔良,4
赶来,2
研讨会,3
专业知识,1
焦点,2
雷蒙德,1
一名,6
奇形怪状,16
石雕,13
看样子,5
悠久,1
说不上,3
来历,4
出于,7
启发,2
南部,11
沼泽地,10
集会,5
突然袭击,3
那次,4
缴获,3
无意,7
邪恶,20
审讯,7
抓获,1
供词,1
除此以外,3
急于,3
求助于,1
鉴定,1
顺藤摸瓜,1
轰动,3
与会,4
簇拥,5
小东西,2
看个,2
神秘莫测,3
器物,5
开启,4
远古时代,6
流派,2
确定,7
暗淡,1
几千年,2
近距离,3
钻研,2
地传,1
做工,1
一颗,5
好多,2
胶状,4
前后脚,1
还长,1
窄,2
透着,4
令人生畏,3
煞气,1
字符,3
基座,12
居中,1
尖,14
触及,4
沿,4
长长的,13
曲爪,1
蜷缩,2
扣,3
前沿,2
下垂,1
前倾,1
膝盖,1
垂,1
后部,1
估算,3
人类文明,2
初期,3
形式,7
材料,13
谜,5
柔滑,1
墨绿,1
石上,1
或虹,1
斑点,3
纹路,12
地质学,6
矿物学,1
前所未见,1
汇集,1
全世界,6
种,1
材质,3
令人恐怖,2
联想,13
亵渎,8
轮回,5
知晓,3
摇头,1
难住,1
一人,3
感,12
将信将疑,2
故去,1
普林斯顿大学,1
大名鼎鼎,1
探险家,8
钱宁,1
游历,3
格陵兰岛,4
冰岛,1
古,10
北欧,2
碑刻,1
西海岸,2
遇见,2
一帮,8
爱斯基摩,7
信徒,7
杀气,1
面目可憎,1
信仰,4
开天辟地,1
传下来,1
其名,1
活人,4
献祭,4
祭拜,1
至高无上,3
魔王,1
托纳,2
萨克,2
84,3
巫医,4
85,2
那儿,18
语音,1
档案,15
并用,3
熟知,7
罗马字母,1
标注,5
至关重要,3
这帮,8
神器,1
冰崖时,1
手舞足蹈,1
刻成,1
粗制,1
此刻,6
摆在,3
异曲同工,2
这番话,2
惊愕,3
不已,6
倍感,11
连珠炮,1
似的,16
手下,4
逮捕,1
邪教徒,6
口传,1
笔录,1
因此,38
恳求,2
记录下来,4
音节,6
两份,1
沉默,8
天各一方,1
措辞,1
相似之处,4
路易斯安那,3
赞美,1
基本上,21
按照,15
吟诵,1
词时,1
所作,2
拆分,1
非恩,3
路易,4
米,15
戈瓦纳夫,3
瓦,3
纳戈尔,3
混血,4
这句,5
含义,4
拉莱,3
耶城,3
强烈要求,1
一五一十,2
处理,8
重视,1
有点像,4
创造者,1
混血儿,14
社会,9
弃儿,2
达到,3
此种,1
1907,1
警察局,1
接到,1
沼泽,3
潟湖,1
区,5
紧急,3
求助,1
线报,1
散居,1
居民,18
温良,1
拉菲特,2
船民,2
86,3
后裔,3
不明,4
偷袭,1
惊恐万分,8
鬼魅,2
不怀好意,7
鼓声,5
妇女,1
儿童,3
报案人,1
心有余悸,1
呼喊,1
诵,2
鬼火,1
分队,2
分别,4
搭乘,9
两辆,1
马车,1
一辆,4
汽车,23
报信,1
带领,6
晚些时候,1
车辆,2
路段,3
车,14
柏树林,1
悄悄地,1
淌,2
步行,3
一路上,9
树根,1
有毒,1
铁兰,1
垂藤间,1
蘑菇状,1
小岛,18
压抑,14
不时,4
一堆堆,5
石块,44
断壁残垣,5
此处,14
更让人,4
棚户区,1
依稀可见,2
棚屋,3
很远,2
风向,4
胆战心惊,4
灌木丛,5
炫目,1
红光,5
惊魂未定,1
宁可,2
单独,2
留在,6
原地,3
半步,1
十九个,1
向导,1
投身于,1
涉足,5
口碑,2
不好,6
白人,4
来过,1
凡人,1
暗湖,1
湖里,1
形同,1
水蛭,1
固定,8
相传,3
中飞,1
德伊贝,1
87,2
拉萨尔,1
88,2
印第安人,3
飞禽走兽,1
必死无疑,1
一点儿,20
深恶痛绝,2
糟,11
选择,14
地点,11
中淌,1
耀眼,2
描绘出来,4
几分,7
独有,2
野兽,3
两者,1
兼备,1
刺破,1
魔空,1
魔谷,1
阵阵,8
传播,5
瘟疫,6
风暴,23
停息,1
训练有素,4
合唱,1
声中,2
唱出,1
咒语,3
稀疏,6
场景,6
天旋地转,2
幸好,3
刺耳,3
盖住,2
水泼,1
昏过去,1
英亩,1
杂草丛生,10
干燥,5
扭,1
赛姆,1
89,2
安加罗,1
90,2
画笔,3
这群,2
赤身裸体,2
圆形,16
篝火,3
翻滚,1
大吼大叫,1
高约,3
花岗石,1
火光,1
裂纹,1
协调,3
摆放,7
顶上,4
圆圈,10
均匀,4
排列,12
支架,7
遍体鳞伤,5
头朝下,1
吊,2
那帮,2
围成,2
无休止,2
酒神节,1
按,3
从左往右,1
逆时针,1
转着,1
圈,1
吼,1
容易,18
受刺激,1
西班牙,2
裔,3
警员,5
密林,1
一唱一和,1
吟唱,2
约瑟夫,1
D,1
加尔,2
韦斯,1
他时,1
问及此事,1
隐隐约约,19
拍打,3
一双,9
闪闪发光,3
听得,1
惊呆,6
短,7
职责,2
第一位,1
一百多,1
凭借,9
武器,9
令人恶心,1
乌合之众,1
五分钟,2
挥拳,1
乱打,3
开枪,2
射击,1
撒腿,2
数,3
一共,1
抓到,3
四十七个,1
人犯,11
垂头丧气,1
命令,2
急忙,1
穿,10
衣服,12
两列,1
排好队,1
横尸,1
荒野,2
身受,1
重伤,1
同伙,1
做成,5
担架,1
抬着,1
地取,1
由勒,1
紧张,12
疲惫,5
急行军,1
总部,4
身份,5
核实,1
卑微,1
精神异常,1
水手,18
少数几个,4
穆拉托,1
91,2
印度人,2
佛得角,4
群岛,7
布拉瓦,3
葡萄牙人,4
93,2
人员,8
平添,3
进一步,9
觉察到,2
拜物教,1
地位,9
卑贱,1
愚昧无知,1
忠贞不渝,1
恪守,2
旧日,144
支配者,144
天外,3
埋进,1
沉入,4
尸首,1
托梦,2
第一批,11
这批,1
成立,4
覆灭,1
交代,1
将来,5
它会,2
偏远,2
废地,1
角落,11
天神,1
冥,5
穴,4
地球,84
群星,5
运转,2
适当,8
任务,12
随时,5
解放出来,4
再说,21
刑讯逼供,1
有意识,4
物种,10
绝,1
探望,1
少数,4
忠实,3
人见,3
伟大,12
神像,2
古文字,1
事迹,1
口口相传,1
那句话,1
嘴里,6
嘟囔,6
唱词,1
心智健全,1
处以,1
绞刑,1
送,4
监狱,5
收容所,1
教养院,1
否认,5
参与,6
杀牲,1
极力,2
辩解,1
黑翼者,2
鬼魂,1
牺牲品,1
警方,4
线索,3
年迈,1
梅斯蒂,1
索人,1
94,2
卡斯特罗,9
港口,9
中国,8
山里,2
万劫不复,3
首领,4
交谈,8
苍白无力,2
仍能,3
借助,25
某些,56
方法,22
没错,8
繁星,2
不全是,1
血肉之躯,2
有模有样,1
外星人,7
不正,1
形体,8
构成,15
飞到,2
假如,11
归位,5
活不了,2
啦,20
真正,28
屋里,3
符咒,2
保护,19
等到,3
光荣,1
复活,2
外力,2
动弹不得,1
这样一来,3
眼睁睁,1
千百万年,7
交流,27
较为,4
肉身,1
说道,2
物,5
创立,1
无拘无束,1
无法无天,3
摆脱,13
善,1
恶,1
羁绊,1
道德,2
屠戮,2
纵情,1
重获,1
喊叫,3
享乐,1
劫难,1
特定,3
牢记,1
启示,7
困于,1
冥穴,1
选定,4
出事,1
石城,4
深邃,1
海洋,26
意念,1
别,6
穿透,3
中断,6
消亡,4
正确,4
拉莱耶会,1
霉烂,1
精灵,1
钻出来,1
传闻,2
匆忙,6
打住,1
劝,4
不肯,1
开口,9
阿拉伯,9
沙漠,33
千柱,1
伊拉姆,1
95,2
无人,6
碰,2
欧洲,10
女巫,2
本书,18
狂人,7
阿卜杜勒,5
阿尔哈,5
兹,5
莱德,5
96,2
那本,2
死灵,17
双关语,1
受戒,1
自我,4
感受,21
理解,11
死者,6
安息,3
永劫,1
亦,5
终,2
深刻印象,2
撒谎,2
杜兰,1
97,3
塑像,3
所以然,2
国内,4
万万,2
格陵兰,3
反响,1
与会者,1
书信往来,1
正规,1
期刊,5
习惯,11
骗子,1
打交道,2
慎之又慎,1
一段时间,12
手上,1
保管,3
不久前,7
曾见,2
依据,7
完全一致,5
准确无误,2
所唱诵,1
完全相同,3
深入调查,2
窃以为,1
间接,1
渠道,2
捏造,1
耗费,2
时力,1
有力,3
整件,1
看法,8
最为,5
明智,1
结合,4
研判,1
一见,1
斥责,1
放肆,1
欺骗,2
独自,4
维多利亚,12
布列塔尼,1
丑陋,3
漂亮,2
优美,2
乔治王,9
98,3
正面,5
灰泥,1
粉刷,1
外墙,4
格外,10
抢眼,1
散放,2
样品,1
天赋,2
确有,2
过人之处,1
早晚,2
颓废派,1
亚瑟,4
梅琴,2
99,2
散文,1
克拉克,4
艾什,2
史密斯,4
诗句,2
梦魇,13
统统,5
凝聚,1
皮肤,8
黝黑,6
不修边幅,1
敲门声,5
无精打采,5
转过身,3
自我介绍,1
兴致,1
透露,13
地套,1
谈起,5
诚心诚意,1
潜意识,15
艺术创作,4
还给,2
哪里,17
原型,8
手中,7
成形,1
申辩,1
接二连三,3
身临其境,1
黏滑,2
巨型,8
口吻,1
几何体,3
对劲儿,3
冥穴里,1
守望,2
可怖,4
打动,2
场合,1
沉溺于,1
忘,1
难以忘怀,1
由此看来,1
冤枉,1
做作,1
举止,2
轻狂,1
不得不,31
待人,1
诚恳,1
客客气气,1
道别,1
并祝,1
事业有成,1
依然,9
着迷,2
会因,2
考证,1
渊源,3
而出名,1
走访,3
搜捕,1
亲眼看到,5
询问,2
混血人,1
犯,2
可惜,5
好几年,2
亲耳,1
活灵活现,3
叙述,1
印证,3
追踪,1
真实,21
隐秘,4
巧合,7
执着,2
任性,1
地持,1
非正常,1
外国,11
聚居,1
码头,17
狭窄,11
山路,1
路易斯,3
安娜,4
哪一天,2
动用,2
秘方,1
毒针,1
下毒手,1
挪威,8
丢,7
性命,1
这会,1
传到,4
恶人,1
得太多,2
落得,2
下场,1
尚未可知,1
三,17
天真,2
眷顾,1
垫,3
架子,10
澳大利亚,16
悉尼,8
公报,6
101,2
剪,1
报社,1
开足马力,1
竟然,1
漏,1
新泽西州,3
帕特森,2
学识渊博,1
友人,2
馆长,5
赫赫有名,1
矿物学家,1
102,2
随意,5
货架,1
矿物,5
标本,89
刊登,8
图片,3
张,6
世界各地,2
人脉,1
广,2
幅,3
网目,1
版画,1
赶忙,2
压,3
篇幅,3
浏览,2
非同寻常,11
撕下来,1
策划,1
弃船,3
警戒,6
拖曳,3
受损,7
新西兰,3
武装,4
汽艇,18
抵港,1
人生,2
据称,2
激烈,1
搏斗,2
死亡数,1
获救,2
拒绝,4
与其,2
随身,3
物品,7
详见,1
下文,5
莫里森,1
公司,3
货轮,1
智利,2
瓦尔帕莱索,2
返航,3
今晨,1
抵达,5
达令港,2
103,2
随船,1
达尼丁,6
港,5
警报,14
重创,3
战斗,2
西经,4
152,3
°,32
′,14
南纬,17
104,2
途中,2
遭遇,10
狂风巨浪,1
航线,7
向南,6
偏移,1
登船,1
昏迷,5
攥,1
一尊,1
来路不明,2
悉尼大学,2
学会,17
学院路,2
105,2
普通,19
雕花,2
神龛,2
恢复,12
海盗,8
古斯塔夫,3
约翰森,28
还算,1
挪威人,2
奥克兰,4
爱玛,14
秘鲁,3
卡亚俄,1
十一个,1
补给,10
耽误,1
行程,4
偏离,2
128,3
106,2
凶恶,3
卡纳卡人,12
107,2
欧亚,2
操纵,5
这伙,3
蛮横,1
调头,2
柯林斯,2
便用,3
铜制,1
大炮,1
猛烈,7
还击,1
因遭,1
炮击,2
水线,1
以下,2
设法,3
敌船,1
甲板,3
野蛮,8
肉搏战,1
略,3
占优势,1
打起,2
仗,1
笨,2
人全,1
杀光,1
格林,3
有三人,1
战死,1
八个,5
率领,2
驾驶,12
既定,2
没听说过,2
海域,3
登岛,1
六名,1
地死,1
岸上,1
讳莫如深,2
缝里,2
暴风雨,4
袭击,4
从那时起,2
布里,5
登是,1
登,3
暴晒,1
发来,6
电报,12
称,4
海岛,1
商船,2
滨海,4
沿线,1
名声,3
船主,1
招引,1
不少,4
好奇心,20
出航,1
我报,1
驻,1
记者,11
沉着,2
冷静,1
值得尊敬,1
明天,2
海事法庭,6
调查组,1
说出,5
报道,31
另外,28
还配,1
照片,33
飞速,2
闪过,7
宝贵,1
影响力,6
上能,1
波及,1
掉头,2
动机,5
六个,9
丧生,1
怎么回事,2
副庭长,1
贻害,1
一方,3
精心,3
蒙上,9
致命,2
新闻,4
日期,2
怎样,17
深层次,1
国际日期变更线,1
受,5
诗人,10
雕刻家,5
丧命,1
同一天,1
人士,3
胡话,1
日大,1
怎么样,2
安然无恙,2
预言,3
掌控,2
能力,18
难道,29
我要,9
栽倒,1
人力,3
果,5
只会,3
某种程度,9
戛然而止,1
地发,1
一整天,3
就绪,1
告别,1
坐上,1
开往,3
火车,5
一个月,4
光顾,1
酒馆,1
渣,1
平常,2
曾到,2
内陆,6
去过,8
燃起,4
红色,8
敷衍,1
未,9
定性,1
金发,1
白,5
卖掉,2
西街,3
携,2
奥斯陆,9
老家,2
那段,11
并不比,2
法官,2
所能,4
地址,2
前往,5
悉尼湾,1
环形,1
转做,1
商业用途,2
蹲伏,1
鱼头,3
龙身,1
翅,4
海德公园,1
工艺品,1
那件,3
稍大,1
地质学家,5
困惑,14
向勒,1
时说,2
不由,3
寒颤,2
‘,24
’,26
星系,8
谈一谈,1
我先,2
坐船到,1
转船,1
首都,2
秋日,1
埃格伯,3
格山,1
108,2
整洁,2
有序,1
住址,1
哈罗德,2
王,2
古城区,2
城区,4
改名,1
丁,2
亚那,2
沿用,1
109,3
出租车,1
涂着,1
泥灰,1
古建筑,8
惴惴不安,3
叩响,1
黑衣,1
女人,5
开了门,1
蹩脚,1
英语,12
人世,1
消息,25
沮丧,5
后活,1
毁,1
公之于众,2
技术,4
英文,1
防备,3
葛森堡,2
110,2
巷道,1
屋顶,32
扔下来,1
一捆,2
纸,6
砸,1
东印度,3
111,2
立刻,8
扶,2
救护车,1
赶到,5
确切,6
归咎,1
心脏病,1
体质,1
虚弱,2
决不会,1
放过,2
意外,3
找上门来,1
为止,7
遗孀,1
拿走,6
返回,7
杂乱,4
朴实,2
逐日,1
航程,3
啰嗦,1
没法,6
逐字逐句,1
转录,1
船身,1
难以忍受,3
棉花,1
堵,2
谢天谢地,7
就算,6
不全,1
潜伏,5
时空,11
那股,7
邪恶势力,2
如今,2
认同,2
时刻,9
城就会,1
再次,18
重见天日,1
陈述,1
只载,1
压舱物,1
驶离,3
引发,12
这场,23
掀起,2
连连,1
控制,7
顺利,3
遭到,16
拦截,1
沉没,3
体会,2
笔端,3
流露出,5
遗憾,3
痛惜,1
有种,3
铲除,1
法庭,3
防卫过当,1
一根,8
126,3
淤泥,2
海草,3
构筑,2
海岸线,10
僵死,1
之城拉莱耶,1
渗漏,1
无以,1
计数,2
万古,9
永世,1
部族,1
隐身,2
沾满,3
绿泥,1
思想,9
播撒,1
复辟,1
朝圣,1
之旅,5
大开眼界,1
看来,8
怪石,3
压顶,1
葬,1
冒,8
恨不得,1
一死了之,1
罪恶,5
不用,8
指点,1
猜出,3
字里行间,1
无不,2
头昏目眩,1
相像,3
未来派,3
不厌其烦,1
巨角,1
石面,2
整体,5
太大,3
何况,1
还刻,1
之所以,16
提起,9
建筑物,24
棱角,5
欧几里得,2
球体,9
维度,3
胸无点墨,1
雅典卫城,1
般,12
泥坡,1
堤上,1
岸,2
浸透,1
异形,1
瘴气,2
偏振,1
乍,1
凹形,1
凸形,1
尖角,1
悬疑,2
心头,11
怕,3
心不在焉,3
带走,3
纪念品,1
徒劳,2
无获,1
罗德里格斯,1
大呼小叫,1
司空见惯,5
龙形,1
仓库,4
平躺着,2
斜开,1
门楣,3
门槛,1
侧柱,3
几何,5
不敢肯定,1
海平面,1
平面,4
变幻莫测,2
登从,1
试着,5
多诺万,3
摸了摸,1
世上,3
内,10
转开,2
转,5
平稳,2
或者说,7
溜,3
棱镜,1
幻景,4
对角,1
移开,3
定律,2
透视,2
法在,1
乱了套,1
门洞,3
有形,2
物体,6
势不可挡,1
显露出来,1
不堪,7
烟雾,7
囚禁,3
万年,3
笼里,1
悄然,1
缩拢,1
凸胀,1
难闻,4
飘然,1
霍金斯,1
污秽,3
喷溅,2
侧耳,1
倾听,2
流着,1
口水,2
拖,5
沉重,9
视野,6
一点一点,3
挤,1
乌烟瘴气,1
之城,7
活活,1
吓死,2
有违,1
法则,2
另一端,4
大师,1
心灵感应,2
高烧,1
夺回,1
按计划,1
完成,12
无知,3
不经意,2
千万亿,1
来得及,5
松软,1
巨爪,1
扫倒,1
格雷拉,1
昂,1
斯特伦,1
慌乱,8
地冲,4
帕克,1
滑倒,1
吞没,4
角,9
锐角,1
钝角,1
连滚带爬,6
黏糊糊,3
挥舞,2
水边,2
犹豫不前,1
熄火,1
手忙脚乱,2
驾驶舱,1
引擎,6
室,2
跑上跑下,1
搅动,4
外星,13
殿,2
奥德修,7
斯,6
112,2
四溅,2
叽里咕噜,2
凶猛,2
溜进,2
水中,4
聚集,12
惊涛骇浪,1
回头,12
大笑,2
瘆,3
全速,2
开进,3
追上来,1
一线生机,1
闪电般,1
倒转,1
舵轮,1
涌起,1
涡流,1
纷飞,1
推得,1
高时,1
这位,4
驾着,1
迎面,1
船尾,2
漂浮,3
扭动,6
眼看,4
这艘,1
勇往直前,1
艏,1
斜桅,1
毫无顾忌,1
气囊,1
爆裂,1
爆炸声,2
一摊,1
切开,2
黏稠,4
一千,1
座,1
顷刻间,5
一团,8
刺鼻,7
扬起,1
天外来客,2
重新聚合,1
提升,1
动力,2
发呆,1
大笑不止,1
驾船,2
驾,2
魂,1
摄走,1
液态,1
彗星,1
尾巴,1
体态,1
老妖,1
里长,2
小鬼,2
放声,1
搭救,1
格,4
